sample_id,region_id,pixel_count,pair_cosine,cluster_with,cluster_no
af7a7e39956646a785d8d7c5831fea62,0,22190,-0.02300425,1,6
af7a7e39956646a785d8d7c5831fea62,1,310,0.00725672,5,6
afb4301624a2479fbab49b0512d157c1,0,21676,-0.03212307,1,6
afb4301624a2479fbab49b0512d157c1,1,824,0.02640999,5,6
afc6a7290edb4e7ea109ef97c917fd9a,0,21883,-0.02950000,1,5
afc6a7290edb4e7ea109ef97c917fd9a,1,617,-0.00840023,6,6
afd9b98ede4b4c79b3fc1882ffeb2068,0,21572,-0.02366461,1,6
afd9b98ede4b4c79b3fc1882ffeb2068,1,928,0.00983380,0,0
afd9d700ec144dc3b646bec39362c710,0,21769,-0.03089594,1,6
afd9d700ec144dc3b646bec39362c710,1,731,-0.06949854,6,6
b0361d863c2f468d8f6ac82560aaf5bf,0,22354,-0.02883752,1,6
b0361d863c2f468d8f6ac82560aaf5bf,1,146,0.04754892,3,0
b06a815164ec466f9fdb525522bb3799,0,22210,-0.03708022,1,5
b06a815164ec466f9fdb525522bb3799,1,290,0.10522193,0,0
b06bba30b624457bbaecdae535accf98,0,21551,-0.03755171,1,6
b06bba30b624457bbaecdae535accf98,1,949,-0.01601212,6,6
b0715ea6c3714813b5255319443ea853,0,19467,-0.06606675,1,6
b0715ea6c3714813b5255319443ea853,1,3033,-0.06595924,4,5
b07273055da64823bcc2ede3f06ad3b7,0,21886,-0.01193494,1,6
b07273055da64823bcc2ede3f06ad3b7,1,614,-0.03564269,6,6
b082d53392614131a91fedb0a2b2e1ab,0,20702,-0.05176152,1,5
b082d53392614131a91fedb0a2b2e1ab,1,1798,0.02436308,4,5
b0b7ef23a4fb418690e43900525d09ad,0,21736,-0.02820122,1,6
b0b7ef23a4fb418690e43900525d09ad,1,764,0.01388967,0,6
b0baddf1fe7a48169d035ef788ba63db,0,20587,-0.02882948,1,6
b0baddf1fe7a48169d035ef788ba63db,1,1913,0.04596546,6,6
b0e6fd5561454b2789c853e5350557a8,0,22000,-0.03838283,1,6
b0e6fd5561454b2789c853e5350557a8,1,500,-0.02330210,4,6
b0f54b4767da48eda5e33d915e08b7e2,0,21747,-0.00826594,1,6
b0f54b4767da48eda5e33d915e08b7e2,1,753,0.02835404,4,5
b0f7564c8e3c4d97a9e9d632672c279c,0,21991,-0.01958766,1,6
b0f7564c8e3c4d97a9e9d632672c279c,1,509,-0.03899648,6,6
b103a06d72194214a8bb1b39b2c1cddf,0,21635,-0.04419802,1,6
b103a06d72194214a8bb1b39b2c1cddf,1,865,0.09562842,5,6
b11185c9e7aa48b1931a347e972b707d,0,20913,-0.03216864,1,6
b11185c9e7aa48b1931a347e972b707d,1,1587,0.06632864,4,6
b1bae3685d59491baacad9d09e03becd,0,22388,-0.01601295,1,6
b1bae3685d59491baacad9d09e03becd,1,112,-0.06011484,0,6
b1cc984e17a341e093c53c1d271acce6,0,21746,-0.02788927,1,6
b1cc984e17a341e093c53c1d271acce6,1,754,-0.03598015,6,6
b1e9743b56a3421b92120ad4cd2edb2c,0,22103,-0.04390786,1,5
b1e9743b56a3421b92120ad4cd2edb2c,1,397,-0.00924543,0,5
b211206072a8491dab37ca3965137daf,0,21567,-0.02415939,1,5
b211206072a8491dab37ca3965137daf,1,933,0.07615938,0,0
b22ec0c7883143c6a201e71ab917da7a,0,21471,-0.03192363,1,6
b22ec0c7883143c6a201e71ab917da7a,1,1029,-0.09864217,5,6
b2329c1fe1714b9bb2642b257d38755d,0,22282,-0.03579295,1,5
b2329c1fe1714b9bb2642b257d38755d,1,218,-0.00449722,2,6
b24eea3e5ebd423fafe109de526cb484,0,22063,0.00012420,1,6
b24eea3e5ebd423fafe109de526cb484,1,437,0.00730910,7,0
b35d4adf5f244e0f89e054a0dbfb84d6,0,21729,-0.05213302,1,6
b35d4adf5f244e0f89e054a0dbfb84d6,1,771,0.05691184,5,6
b35ff1ceacde4dd6bb3ba6878f72259e,0,21862,-0.03681786,1,6
b35ff1ceacde4dd6bb3ba6878f72259e,1,638,0.00923624,0,0
b39c76ccfad24cce9fedc2f27522e14a,0,22006,-0.03888494,1,6
b39c76ccfad24cce9fedc2f27522e14a,1,494,0.09601016,3,6
b39f4a387bfb416789997e070446663e,0,22248,-0.00540694,1,6
b39f4a387bfb416789997e070446663e,1,252,0.00582399,6,6
b3ba77a696634442a5f5a5dbcf906a39,0,21885,-0.02681397,1,5
b3ba77a696634442a5f5a5dbcf906a39,1,615,0.00654773,6,0
b3bafb1ec0824002ac518570c7995935,0,21454,-0.02994226,1,6
b3bafb1ec0824002ac518570c7995935,1,1046,-0.10228758,5,6
b3d0ef9d02d24118a0fe3e02104e8a33,0,22063,-0.02687615,1,6
b3d0ef9d02d24118a0fe3e02104e8a33,1,437,0.05188166,5,6
b421615151244708b1efe89c5147eaaf,0,21983,-0.03983145,1,5
b421615151244708b1efe89c5147eaaf,1,517,0.02671590,7,0
b45559bc742b417aa85dcce98f5e0676,0,22033,-0.03815175,1,5
b45559bc742b417aa85dcce98f5e0676,1,467,0.02629277,7,0
b4568c3c716449ad915c3d31ea83ff2e,0,21845,-0.02042704,1,5
b4568c3c716449ad915c3d31ea83ff2e,1,655,0.00943571,0,5
b46095be5e6c47d2aff1a67a151fc984,0,21742,-0.02807118,1,6
b46095be5e6c47d2aff1a67a151fc984,1,758,-0.09286922,7,0
b462e73472684c509a3e5f8734c33b10,0,21471,-0.02050369,1,5
b462e73472684c509a3e5f8734c33b10,1,1029,-0.00899574,0,0
b513d361d0874bf8aa8eeae2e04dd25c,0,21934,-0.02574212,1,6
b513d361d0874bf8aa8eeae2e04dd25c,1,566,0.04072055,5,6
b5c051cae12a4809bd699c77f295fea0,0,21438,-0.02780824,1,6
b5c051cae12a4809bd699c77f295fea0,1,1062,-0.08375576,6,6
b620d46817df4eb1972c4baa86d490e6,0,22225,-0.03047091,1,6
b620d46817df4eb1972c4baa86d490e6,1,275,0.03184919,0,6
b6fd3363ce6946d9ac46893e8a217a19,0,21414,-0.04205145,1,6
b6fd3363ce6946d9ac46893e8a217a19,1,1086,-0.00221525,5,6
b70d359986c74a008d7e9f957521b213,0,21759,-0.02726805,1,6
b70d359986c74a008d7e9f957521b213,1,741,0.01407597,0,0
b727a6877efc424c8b6593098edb728f,0,22090,-0.03022490,1,6
b727a6877efc424c8b6593098edb728f,1,410,0.03424322,5,6
b76ef036cbaa450fab76e2b42f97d1d6,0,22352,0.00179621,1,5
b76ef036cbaa450fab76e2b42f97d1d6,1,148,0.04943242,0,0
b78e92cb62b747978f6da60546758e92,0,21766,-0.03858481,1,6
b78e92cb62b747978f6da60546758e92,1,734,0.01980814,5,6
b822fb7e82a645419bd9ae3972af2617,0,21608,-0.01857340,1,6
b822fb7e82a645419bd9ae3972af2617,1,892,0.01735568,6,6
b840e929d2d642178fb8566866bee227,0,21952,-0.02281904,1,5
b840e929d2d642178fb8566866bee227,1,548,-0.01635242,6,6
b87c4fce91d94856b3d8a39961e97fbb,0,22212,-0.03262826,1,6
b87c4fce91d94856b3d8a39961e97fbb,1,288,0.05828832,5,6
b8c2c0c99fa24096abb6537fe3bd5628,0,22437,-0.01798503,1,6
b8c2c0c99fa24096abb6537fe3bd5628,1,63,-0.01355036,3,6
b8d19bb74eaa4a90906545e820d41ed2,0,18812,-0.06783618,1,6
b8d19bb74eaa4a90906545e820d41ed2,1,3688,-0.07705224,4,5
b8f4bec20b9b4d79b1979f43ba1e0222,0,19136,-0.06713816,1,6
b8f4bec20b9b4d79b1979f43ba1e0222,1,3364,-0.07638889,4,5
b93e282884024fa7aaebf546f0a3a7f9,0,20924,-0.04510840,1,6
b93e282884024fa7aaebf546f0a3a7f9,1,1576,0.00357372,6,6
b9853461935b41f88ba20195a2d0217c,0,21352,-0.02720508,1,6
b9853461935b41f88ba20195a2d0217c,1,1148,-0.07459544,5,6
b9c1ea3e21174a5ca1c0b9b7a24e3813,0,21674,-0.03486944,1,6
b9c1ea3e21174a5ca1c0b9b7a24e3813,1,826,-0.04705811,6,0
b9c60cfaf1814c8bb363037dec7abd35,0,22289,0.00740057,1,6
b9c60cfaf1814c8bb363037dec7abd35,1,211,0.02331128,2,6
ba27b2b3711a46c2969c60269ce4c0ef,0,18993,-0.06689063,1,6
ba27b2b3711a46c2969c60269ce4c0ef,1,3507,-0.07375954,4,5
ba3778e1ab7d425eb40a781546aaba4a,0,22190,-0.03470686,1,6
ba3778e1ab7d425eb40a781546aaba4a,1,310,-0.02344185,2,6
ba3c6f4e77ac473c879326d25afa49f1,0,22050,-0.04221698,1,6
ba3c6f4e77ac473c879326d25afa49f1,1,450,0.04441084,0,5
ba47b8c21bc446f3bfa60f004ca45106,0,21847,-0.01907895,1,6
ba47b8c21bc446f3bfa60f004ca45106,1,653,-0.03340116,6,6
ba4c95ffea104b088e07bdc2c7a0300a,0,21505,-0.03511236,1,5
ba4c95ffea104b088e07bdc2c7a0300a,1,995,0.03135684,0,0
bb08ec783fd7478bafb3383cf130aed8,0,21308,-0.02788650,1,6
bb08ec783fd7478bafb3383cf130aed8,1,1192,-0.00089443,6,6
bb972464787f4ecab2e9d77c7a0cb9f7,0,21619,-0.01762611,1,5
bb972464787f4ecab2e9d77c7a0cb9f7,1,881,-0.04640403,0,5
bb9c0abebf574b4892f1e0fab92004d1,0,21658,-0.03209696,1,6
bb9c0abebf574b4892f1e0fab92004d1,1,842,-0.04716328,6,6
bbf1d23e80b84da798c56cbac090f7d9,0,21850,-0.03480181,1,6
bbf1d23e80b84da798c56cbac090f7d9,1,650,0.09163375,5,6
bc35cb43c7de4fd3ab2355a9cc632ef9,0,21691,-0.02721191,1,6
bc35cb43c7de4fd3ab2355a9cc632ef9,1,809,-0.02322613,6,6
bcc84d5dd4574fdf960c240530088966,0,21980,-0.03918935,1,5
bcc84d5dd4574fdf960c240530088966,1,520,0.05894886,0,5
bd0a172dbc9045d5a11b1980ccfb0d53,0,21702,-0.02829586,1,6
bd0a172dbc9045d5a11b1980ccfb0d53,1,798,-0.02991042,5,6
bd45ca2a645842e68844ec6badf39e3b,0,21423,-0.03512507,1,6
bd45ca2a645842e68844ec6badf39e3b,1,1077,0.00736244,5,6
bdbc78adca87461d93ce8b90f1f38a1e,0,21136,-0.03911392,1,6
bdbc78adca87461d93ce8b90f1f38a1e,1,1364,-0.00754436,4,6
be28204a6a5a42ed9939d95ec3f22f5f,0,21608,-0.03401821,1,5
be28204a6a5a42ed9939d95ec3f22f5f,1,892,0.02576288,0,0
be3c96f9edb84d99a2a418a437a5ac40,0,21710,-0.03134301,1,6
be3c96f9edb84d99a2a418a437a5ac40,1,790,0.11923807,5,6
be6348186e644def89f08fc2a7d6b123,0,21269,-0.03189465,1,6
be6348186e644def89f08fc2a7d6b123,1,1231,0.00957318,6,6
be83af41951d42739ce790d878ea02f9,0,21794,-0.03882766,1,6
be83af41951d42739ce790d878ea02f9,1,706,0.01206460,5,6
be8a7d174bc94905a6acad7fab6e7e60,0,21555,-0.04729124,1,6
be8a7d174bc94905a6acad7fab6e7e60,1,945,-0.03728070,6,6
be9859ea98f7474d8841f0f6257572ac,0,21234,-0.03129919,1,6
be9859ea98f7474d8841f0f6257572ac,1,1266,-0.05918341,6,0
be9974114ee4478bbb67599baadacf7d,0,21556,-0.04718354,1,6
be9974114ee4478bbb67599baadacf7d,1,944,-0.01899014,0,5
bea5dd7080414656b1b89ff163cb7599,0,21718,-0.04238119,1,6
bea5dd7080414656b1b89ff163cb7599,1,782,0.00158142,5,6
bf6aeba0f19a46b087916c915f73cf39,0,21165,-0.04380252,1,6
bf6aeba0f19a46b087916c915f73cf39,1,1335,-0.00756823,5,6
bf7a775b373b4705aebfee0609f6e166,0,22291,-0.02873118,1,6
bf7a775b373b4705aebfee0609f6e166,1,209,0.09736076,5,6
bfe534d72d984d99be6d8f40f7e53085,0,19521,-0.06642705,1,6
bfe534d72d984d99be6d8f40f7e53085,1,2979,-0.05766979,4,5
bffaafdc84f14feaa358150c0e6fda34,0,21179,-0.05017750,1,6
bffaafdc84f14feaa358150c0e6fda34,1,1321,0.00825915,6,6
c0ac3dc491e7414184f44c2b32d24ad8,0,22173,-0.03054680,1,6
c0ac3dc491e7414184f44c2b32d24ad8,1,327,0.04101981,5,6
c0b82f067f7b4ad68640cacb05c3734e,0,21762,-0.02453438,1,5
c0b82f067f7b4ad68640cacb05c3734e,1,738,-0.00310623,0,6
c0cd7a49d9924264b2be63b6ce9a9674,0,21497,-0.02991987,1,5
c0cd7a49d9924264b2be63b6ce9a9674,1,1003,0.06673625,0,0
c0e18beded2d45d29662c2129503d4f7,0,22355,-0.02406798,1,6
c0e18beded2d45d29662c2129503d4f7,1,145,0.03683036,3,0
c0f6cef97fa44973afe8ed8e18e652c3,0,22159,-0.01946163,1,5
c0f6cef97fa44973afe8ed8e18e652c3,1,341,0.01756120,7,0
c0fbf40449154078a401e3903dff05da,0,21879,-0.03706321,1,6
c0fbf40449154078a401e3903dff05da,1,621,-0.00351665,5,6
c1255d993df4492a9dfa2f67a50f3073,0,21688,-0.02958828,1,6
c1255d993df4492a9dfa2f67a50f3073,1,812,0.00818419,0,6
c1348c56187d4f38ad1b569cd3a7095f,0,21790,-0.02580331,1,6
c1348c56187d4f38ad1b569cd3a7095f,1,710,0.01071574,0,0
c1a3b3382324434f8790c78b44cd93b4,0,22185,-0.02838969,1,6
c1a3b3382324434f8790c78b44cd93b4,1,315,0.03385417,0,6
c2289c7fcb7d4b82ad7ea2d0fcad479a,0,21651,-0.02154442,1,6
c2289c7fcb7d4b82ad7ea2d0fcad479a,1,849,-0.06400919,6,0
c2319982083b41dbaa42a640f55961f5,0,21822,-0.02580614,1,6
c2319982083b41dbaa42a640f55961f5,1,678,-0.02736891,6,6
c23c7613adf34ccdb2196d2d4825b702,0,20870,-0.04430639,1,5
c23c7613adf34ccdb2196d2d4825b702,1,1630,0.05620782,5,6
c28c950afda14f7b93ff956799873dff,0,22430,0.01805218,1,6
c28c950afda14f7b93ff956799873dff,1,70,0.09499662,3,0
c3286d413f524369ac040fbcd0b0e9b6,0,22377,-0.02548623,1,6
c3286d413f524369ac040fbcd0b0e9b6,1,123,0.04352941,3,0
c3387194b4df49c3a2f91df1801b662f,0,21920,-0.03443750,1,6
c3387194b4df49c3a2f91df1801b662f,1,580,0.06051677,0,0
c34e3ca74da44ac49fe0d040ee4ae10e,0,22111,-0.04015837,1,6
c34e3ca74da44ac49fe0d040ee4ae10e,1,389,0.04428549,5,6
c359678db3e0441397c0d631f98ec7e1,0,22295,-0.03005662,1,6
c359678db3e0441397c0d631f98ec7e1,1,205,0.03463319,3,0
c365e8e9ccfd4bcbac8fc09a21692edc,0,22419,-0.01862047,1,6
c365e8e9ccfd4bcbac8fc09a21692edc,1,81,-0.01722104,3,6
c393232463364bb1ab3f264b12f6694a,0,22392,-0.01058425,1,6
c393232463364bb1ab3f264b12f6694a,1,108,0.07491019,0,0
c3ab533691c844f2910462bdc732879d,0,21861,-0.03166080,1,6
c3ab533691c844f2910462bdc732879d,1,639,-0.03850121,6,6
c402b98a1b4c4e868eb64a1cf05f4a50,0,22097,-0.04430631,1,6
c402b98a1b4c4e868eb64a1cf05f4a50,1,403,-0.03181550,4,6
c481335250364c13a0f9e7946fa43163,0,21824,-0.02327265,1,6
c481335250364c13a0f9e7946fa43163,1,676,-0.04325095,6,6
c48d2494401a419b8c56b7f413526bd8,0,21841,-0.01115538,1,6
c48d2494401a419b8c56b7f413526bd8,1,659,-0.02193105,0,5
c49a39d8f51d41dabd03de50bbcf06d9,0,21299,-0.02790360,1,6
c49a39d8f51d41dabd03de50bbcf06d9,1,1201,-0.06462886,5,6
c49f9510d9cd4ba3aa986c01cb9be2d1,0,20445,-0.03554532,1,6
c49f9510d9cd4ba3aa986c01cb9be2d1,1,2055,0.03099259,4,6
c4b3feb84d7c4c338ac3227d856e0069,0,21658,-0.03422619,1,5
c4b3feb84d7c4c338ac3227d856e0069,1,842,0.04814269,0,0
c4b8c55ceed44c7e95c36e61b8a99ffe,0,22228,-0.03093019,1,6
c4b8c55ceed44c7e95c36e61b8a99ffe,1,272,0.07348183,0,6
c4bdc2fcf6ae4ba599d53663ed2ab5c5,0,21539,-0.02752404,1,6
c4bdc2fcf6ae4ba599d53663ed2ab5c5,1,961,-0.02937158,6,6
c50c7d9402bb4d85b3095645d8aa258b,0,22201,-0.04254032,1,6
c50c7d9402bb4d85b3095645d8aa258b,1,299,0.12565388,0,6
c51b9abd585d421b85dbf4a95eec4936,0,22500,-0.02587265,1,5
c58788051c04425091cdaa705bd2c7aa,0,21601,-0.02409290,1,6
c58788051c04425091cdaa705bd2c7aa,1,899,-0.08148102,6,0
c591060534ac4c978a9601baa87c202b,0,22373,-0.02456350,1,6
c591060534ac4c978a9601baa87c202b,1,127,0.06353641,3,0
c594b596cda64b80a0c453e6d0457415,0,19024,-0.06695242,1,6
c594b596cda64b80a0c453e6d0457415,1,3476,-0.07191781,4,5
c5fc747cb34f44d78820ae649d183e93,0,21750,-0.03156454,1,6
c5fc747cb34f44d78820ae649d183e93,1,750,-0.02549294,5,6
c604ceb421f54f028c246cb68960dd53,0,22349,-0.02358079,1,6
c604ceb421f54f028c246cb68960dd53,1,151,0.08065275,3,0
c62b6ac878934607be0c524a02f1692b,0,21163,-0.04164345,1,6
c62b6ac878934607be0c524a02f1692b,1,1337,-0.00480977,5,6
c63c15b4ddae40579136ebaecbbfbfd0,0,22221,-0.02382060,1,6
c63c15b4ddae40579136ebaecbbfbfd0,1,279,0.01699909,5,0
c686a80773ef45c3a850112e98f21df6,0,21628,-0.04871611,1,6
c686a80773ef45c3a850112e98f21df6,1,872,0.00583372,6,6
c6c215066356416fb0615fd0ee1fa3ff,0,21526,-0.04147813,1,6
c6c215066356416fb0615fd0ee1fa3ff,1,974,0.02383133,0,0
c6dd19098c9143a1849e1ea7e972ff6b,0,20522,-0.04767219,1,5
c6dd19098c9143a1849e1ea7e972ff6b,1,1978,-0.02752650,4,5
c6e22e0e30e84aa18112c81c85755b25,0,20131,-0.05961277,1,6
c6e22e0e30e84aa18112c81c85755b25,1,2369,-0.03504820,4,5
c75fae3bcdd54b3a8b3635fdcf8ba74b,0,21404,-0.02195632,1,5
c75fae3bcdd54b3a8b3635fdcf8ba74b,1,1096,-0.00994078,0,0
c7916de2cc5e4feab4a819194a428260,0,19219,-0.06617452,1,6
c7916de2cc5e4feab4a819194a428260,1,3281,-0.07071375,4,5
c79d510501b7499a9512971507d68d60,0,21141,-0.03641070,1,6
c79d510501b7499a9512971507d68d60,1,1359,0.04743511,5,6
c7bc5a205f5545b7a0af978889ceca13,0,22365,-0.02719455,1,6
c7bc5a205f5545b7a0af978889ceca13,1,135,0.05012329,3,0
c7fee57d96304d868dc8a2b187295c0b,0,21899,-0.02906831,1,6
c7fee57d96304d868dc8a2b187295c0b,1,601,0.02446985,5,6
c80365ff6ef64cbfaa37ae3b5f1e9cb9,0,22067,-0.02946160,1,6
c80365ff6ef64cbfaa37ae3b5f1e9cb9,1,433,0.06332495,5,6
c81224c9bdea4b829ba1020ae497cb84,0,22048,-0.04074441,1,5
c81224c9bdea4b829ba1020ae497cb84,1,452,0.01575957,0,5
c855b62fda9748c0a719c329b6e216ec,0,20752,-0.03858839,1,5
c855b62fda9748c0a719c329b6e216ec,1,1748,0.01125000,5,6
c8f0119b92774ec68db5e1509888fe92,0,21878,-0.03162861,1,6
c8f0119b92774ec68db5e1509888fe92,1,622,0.00359000,4,6
c916e25dc9324cfc9ae11c2ee94c628d,0,21178,-0.04358762,1,6
c916e25dc9324cfc9ae11c2ee94c628d,1,1322,-0.01870955,4,6
c9677733f3674dfeae21a2619021fdf0,0,21743,-0.04352499,1,6
c9677733f3674dfeae21a2619021fdf0,1,757,-0.00522178,5,6
c987b8bb6b2f41c5acc88eba4814c482,0,21992,-0.02104323,1,6
c987b8bb6b2f41c5acc88eba4814c482,1,508,0.01132111,0,6
c9d8db6e1a214fa3a320c10fbca115e2,0,21927,-0.03458333,1,6
c9d8db6e1a214fa3a320c10fbca115e2,1,573,0.02889922,4,6
ca2015ea2f06453c8d34fb1894ffde7d,0,20202,-0.01824417,1,5
ca2015ea2f06453c8d34fb1894ffde7d,1,2298,0.03705556,6,0
ca37a1ae2ef1461d9c3dadf826e78706,0,22290,-0.02151246,1,6
ca37a1ae2ef1461d9c3dadf826e78706,1,210,-0.07480315,7,6
ca924333b0ad4839952a5b6ab70de4b0,0,22121,-0.02616214,1,6
ca924333b0ad4839952a5b6ab70de4b0,1,379,0.01159917,3,0
cace7b0c3e674df99f8699dcbec76937,0,21923,-0.04063604,1,6
cace7b0c3e674df99f8699dcbec76937,1,577,0.01896088,0,6
cae4019561f143f5b924529ea50bf8a8,0,22152,-0.02581403,1,5
cae4019561f143f5b924529ea50bf8a8,1,348,-0.02491246,2,6
cb0da38702064a7c9699e70c8c4d6d67,0,21464,-0.05432862,1,6
cb0da38702064a7c9699e70c8c4d6d67,1,1036,-0.06313131,0,6
cb57adad69c54307907d522fd78c543b,0,21860,-0.02597185,1,6
cb57adad69c54307907d522fd78c543b,1,640,-0.06268735,7,6
cb934ea6cdef412e9d8d6f0f41286fe2,0,21737,-0.03048524,1,6
cb934ea6cdef412e9d8d6f0f41286fe2,1,763,-0.03008634,4,5
cba4c5078d8e40138b80902278069671,0,21672,-0.02683959,1,6
cba4c5078d8e40138b80902278069671,1,828,0.00544973,0,0
cbbd333271434197b1bd8302ae03100f,0,22381,-0.02578336,1,6
cbbd333271434197b1bd8302ae03100f,1,119,-0.02056668,3,0
cc18fde20db74d30825b0b60ec511b7b,0,22403,-0.02669211,1,5
cc18fde20db74d30825b0b60ec511b7b,1,97,-0.00890760,7,0
cc6d0652e2eb4240b6f07ad1be99109c,0,21518,-0.03856041,1,6
cc6d0652e2eb4240b6f07ad1be99109c,1,982,-0.00199459,6,6
cd14e6505cdb4627844cc6065d6e3f02,0,21709,-0.04466173,1,6
cd14e6505cdb4627844cc6065d6e3f02,1,791,0.00938147,3,6
ce0b0c67f3874c93a4a30d55dbb91ae5,0,22188,-0.03076484,1,6
ce0b0c67f3874c93a4a30d55dbb91ae5,1,312,-0.06512467,4,6
ce38bedad8344464946d53dc76e613bf,0,22055,-0.03103125,1,6
ce38bedad8344464946d53dc76e613bf,1,445,0.04667630,5,6
ce45c7c9cae1491ba4e30bdf649b7de0,0,21556,-0.02728175,1,6
ce45c7c9cae1491ba4e30bdf649b7de0,1,944,-0.04607438,7,6
cecb41d3a0b243c3b0d37a269ce855ad,0,21798,-0.03309001,1,6
cecb41d3a0b243c3b0d37a269ce855ad,1,702,-0.02204267,6,6
cef5745a54e24c7a9111d449e336b4ed,0,22115,-0.02863152,1,6
cef5745a54e24c7a9111d449e336b4ed,1,385,0.03898422,5,6
cf21155eda904501bbc960d4766764c0,0,21436,-0.04700494,1,6
cf21155eda904501bbc960d4766764c0,1,1064,-0.05423983,6,6
cf326fa396094c5d87527d1950b31235,0,21516,-0.02789128,1,6
cf326fa396094c5d87527d1950b31235,1,984,-0.08421559,6,6
cf3966a0bfcc4df0814820f23117e613,0,21901,-0.03619604,1,6
cf3966a0bfcc4df0814820f23117e613,1,599,0.03311966,5,6
cf4d66093d824995b2b56eb08503c663,0,21390,-0.02855547,1,6
cf4d66093d824995b2b56eb08503c663,1,1110,-0.06513069,5,6
cf53df0209f34b319ac84daa331a9d43,0,21620,-0.03432765,1,6
cf53df0209f34b319ac84daa331a9d43,1,880,-0.05116226,6,6
cf6a7d894c034a4db251f41bc31cdbf7,0,21775,-0.02330843,1,6
cf6a7d894c034a4db251f41bc31cdbf7,1,725,0.00213214,0,6
cf7cdd43be9b4886bcb7b45af4d9d104,0,21561,-0.02017573,1,5
cf7cdd43be9b4886bcb7b45af4d9d104,1,939,0.00168713,0,0
cfabe989031147e9bed9de9dacd60afa,0,22409,-0.02358899,1,6
cfabe989031147e9bed9de9dacd60afa,1,91,0.02698309,0,0
cfbf02c6624c4cfb951493700683d461,0,21492,-0.04259021,1,6
cfbf02c6624c4cfb951493700683d461,1,1008,-0.00829096,0,0
cfebd9654ff240859bcd5ee715ef4648,0,21817,-0.02120536,1,6
cfebd9654ff240859bcd5ee715ef4648,1,683,-0.04495012,6,6
cffde5b9752240b2932cd04cbd1fccd6,0,21725,-0.03185544,1,6
cffde5b9752240b2932cd04cbd1fccd6,1,775,0.02120478,5,6
d02a787e344d40d78b57593a31fe1813,0,22182,-0.00848500,1,6
d02a787e344d40d78b57593a31fe1813,1,318,-0.06442577,7,0
d036b91e580045378b9fa8cf7210b550,0,21543,-0.04101981,1,6
d036b91e580045378b9fa8cf7210b550,1,957,-0.00576759,6,6
d04025d1e84a4faa866b0f2e39d85d6d,0,19519,-0.06296617,1,6
d04025d1e84a4faa866b0f2e39d85d6d,1,2981,-0.05045827,4,6
d04c38eb3667435cbcadc46ee8eae374,0,22323,-0.02406874,1,5
d04c38eb3667435cbcadc46ee8eae374,1,177,-0.03808411,2,6
d0a9cf1d37cd414584f676826a1f400a,0,22291,-0.00182279,1,6
d0a9cf1d37cd414584f676826a1f400a,1,209,-0.00334194,3,6
d10b460fd96042d18edb5bb648857d32,0,21258,-0.03318217,1,6
d10b460fd96042d18edb5bb648857d32,1,1242,0.06651896,4,6
d13e4ef8f1264618a956ad4a0995b18b,0,21812,-0.03345991,1,6
d13e4ef8f1264618a956ad4a0995b18b,1,688,-0.00974900,6,6
d14ff11d28f8410a83aae3cd04de0203,0,21764,-0.01706845,1,5
d14ff11d28f8410a83aae3cd04de0203,1,736,-0.00413144,0,5
d15335bbcd57452c91a2270e8875ff22,0,21367,-0.02997003,1,6
d15335bbcd57452c91a2270e8875ff22,1,1133,-0.05189375,6,6
d1762f5594664de1b3d3aa8b36cab9a8,0,21858,-0.03190461,1,6
d1762f5594664de1b3d3aa8b36cab9a8,1,642,0.01534527,5,0
d1b23e695b0643b0a2614454fa83319b,0,22154,-0.02451533,1,6
d1b23e695b0643b0a2614454fa83319b,1,346,0.06837963,0,6
d1e063d5fe55416c96214debe248c362,0,20149,-0.05605078,1,6
d1e063d5fe55416c96214debe248c362,1,2351,-0.04043235,4,5
d21bdffbca9f4edaa4bf4f54fffa6f4b,0,22243,-0.02196020,1,6
d21bdffbca9f4edaa4bf4f54fffa6f4b,1,257,0.03777778,5,0
d25657fd31f34816920f051407c47f0f,0,21880,-0.02852666,1,5
d25657fd31f34816920f051407c47f0f,1,620,-0.00122887,5,5
d2c03f3dde6f49eeae172e7288f9a295,0,21618,-0.03696875,1,6
d2c03f3dde6f49eeae172e7288f9a295,1,882,0.01374880,4,6
d2ca32b5836244afb90a9e2ab9e1b7f1,0,21918,-0.03748253,1,6
d2ca32b5836244afb90a9e2ab9e1b7f1,1,582,0.04841654,4,6
d34f2eec80f54b608f9b9d0a86f103bd,0,22353,-0.03065528,1,5
d34f2eec80f54b608f9b9d0a86f103bd,1,147,0.04648058,0,0
d3eeecca49a24b65aa5e86ec9c63a3bf,0,21746,-0.03353136,1,6
d3eeecca49a24b65aa5e86ec9c63a3bf,1,754,0.12641969,5,6
d42e413c7c4d4fbdba460be4f8d01da1,0,21767,-0.04702670,1,5
d42e413c7c4d4fbdba460be4f8d01da1,1,733,-0.00886304,4,5
d48ee866a8f2421aaad395730715c179,0,21490,-0.03977002,1,6
d48ee866a8f2421aaad395730715c179,1,1010,0.07174666,0,0
d48f731eacf64f1f8df51ba2a153864a,0,21687,-0.02786053,1,6
d48f731eacf64f1f8df51ba2a153864a,1,813,0.01022959,0,0
d492d47f5aba43249fe426f07a2911bf,0,21600,-0.01771545,1,6
d492d47f5aba43249fe426f07a2911bf,1,900,-0.01533255,0,5
d4b3a58594d848d49dbef38e2e6e2125,0,21306,-0.03396672,1,6
